,WIKA_A10[mV]
1388,0.9070788024
1389,0.9070293902
1390,0.9075607059999999
1391,0.9063445210000001
1392,0.9065033078000001
1393,0.9062309265999999
1394,0.9062918902
1395,0.9058444858
1396,0.9059381008
1397,0.9058624984
1398,0.9059332727999999
1399,0.9059275149999999
1400,0.9064380884000001
1401,0.9075594068000001
1402,0.9074347018
1403,0.9068941712
1404,0.9068220138
1405,0.9067803381999999
1406,0.9067498444
1407,0.9061768532000001
1408,0.9056849002
1409,0.90619905
1410,0.9062517048000001
1411,0.9061738611999999
1412,0.9067087532
1413,0.9078849676
1414,0.9075216892
1415,0.9074055674
1416,0.9075445654
1417,0.9064644815999999
1418,0.9064274431999999
1419,0.9063934803999999
1420,0.9065679550000001
1421,0.9064978480000001
1422,0.9077791810000001
1423,0.9077958226
1424,0.9077724338
1425,0.9076996923999999
1426,0.9077880504
1427,0.906532693
1428,0.9053363682000001
1429,0.90523597
1430,0.9052441478000001
1431,0.9050921558
1432,0.905745828
1433,0.9069317935999999
1434,0.9058900118000001
1435,0.9058651685999999
1436,0.9058619142
1437,0.9064472796
1438,0.9063299060000001
1439,0.9069474458
1440,0.906963384
1441,0.906836462
1442,0.9055824397999999
1443,0.9044862866000001
1444,0.905219984
1445,0.9052176118
1446,0.9049336672000001
1447,0.9059261204
1448,0.9064418794
1449,0.9050817849999999
1450,0.9052087070000001
1451,0.9056806088
1452,0.9058551668
1453,0.9054241775999999
1454,0.9065884111999999
1455,0.9064785122
1456,0.9060947894
1457,0.9060386896000001
1458,0.9070008276000001
1459,0.9068934796000001
1460,0.9068882224000001
1461,0.9073136446
1462,0.9063256618000001
1463,0.9064443348000001
1464,0.9065050482
1465,0.9065243364000001
1466,0.9064553500000001
1467,0.9074990394
1468,0.907383609
1469,0.9075602651999999
1470,0.9075210095999999
1471,0.9075054648
1472,0.9074989082
1473,0.9075357795999999
1474,0.9073818446
1475,0.9074559092000001
1476,0.9075343488
1477,0.9062899708
1478,0.9063176274
1479,0.9062841534
1480,0.9063225387999999
1481,0.9057365894
1482,0.906888902
1483,0.9069167373999999
1484,0.9068973898000001
1485,0.9067192792000001
1486,0.9071755766
1487,0.9072768092000001
1488,0.9073551774
1489,0.9075819016000001
1490,0.9063799619999999
1491,0.9064733982
1492,0.9064234256000001
1493,0.9055010793999999
1494,0.9049435255999999
1495,0.9062012075999999
1496,0.9060845376
1497,0.9049591782
1498,0.9057687642000001
1499,0.9062202215999999
1500,0.9063060164
1501,0.9063325283999999
1502,0.907528889
1503,0.9076490878
1504,0.9076666712
1505,0.9064615010000001
1506,0.9065703868
1507,0.9066820858
1508,0.9055547116
1509,0.905470848
1510,0.9065888644
1511,0.9059541704
1512,0.9058342698
1513,0.9068582418
1514,0.9069140793999999
1515,0.906841612
1516,0.9069871067999999
1517,0.9069537757999999
1518,0.9059507728
1519,0.905918181
1520,0.9059839846
1521,0.9051590088000001
1522,0.905089033
1523,0.9059745076000001
1524,0.9059487583999999
1525,0.905995083
1526,0.9074281453999999
1527,0.9075498222
1528,0.9076724886
1529,0.9060172198
1530,0.9061048626
1531,0.9060428262
1532,0.9060890793999998
1533,0.9061154366
1534,0.9068826557999999
1535,0.9057237625999999
1536,0.9057644725999999
1537,0.9057513833999999
1538,0.905833292
1539,0.9057282446
1540,0.9069850324000001
1541,0.9057113525999998
1542,0.9055313706
1543,0.904236412
1544,0.9053476096
1545,0.9050165295999999
1546,0.9050160290000001
1547,0.90426234
1548,0.904239881
1549,0.9041321276
1550,0.904374492
1551,0.9044113634000001
1552,0.9052059650000001
1553,0.9052745104
1554,0.9040935875999999
1555,0.9028445128000001
1556,0.9040258888
1557,0.9040742758
1558,0.9051587466000001
1559,0.906317735
1560,0.9061719896
1561,0.9060628892
1562,0.9059539080000001
1563,0.9059959888
1564,0.9060015558
1565,0.9066882132
1566,0.9065272091999999
1567,0.90559839
1568,0.9044434666000001
1569,0.9044772148
1570,0.9051208616
1571,0.9052055598
1572,0.9050153852000001
1573,0.905189693
1574,0.9046547651999999
1575,0.9036590696
1576,0.90252347
1577,0.9025654080000001
1578,0.9036455038
1579,0.904224849
1580,0.9039469243999999
1581,0.9053026916
1582,0.9064738752
1583,0.9063640237999999
1584,0.9057395816
1585,0.9070168733999999
1586,0.9058203816000001
1587,0.9057421326
1588,0.9057440638
1589,0.906222129
1590,0.9051161885999999
1591,0.9050288082
1592,0.9045989276
1593,0.9035561324
1594,0.9035411834
1595,0.9034210206
1596,0.904016614
1597,0.9044138788
1598,0.905005586
1599,0.9049788116
1600,0.9049529908
1601,0.9042950627999999
1602,0.9033578036
1603,0.9039455887999999
1604,0.9029343005999999
1605,0.9029610154000001
1606,0.9042860268
1607,0.9052795766000001
1608,0.903405714
1609,0.9044180274
1610,0.904962325
1611,0.9036341666000001
1612,0.9037852526
1613,0.9044845222000001
1614,0.9047099707999999
1615,0.9041607618
1616,0.9042258261999999
1617,0.9041685341999999
1618,0.9043098092000001
1619,0.9037761688
1620,0.904843533
1621,0.9048036814
1622,0.9047616719999999
1623,0.9056200982
1624,0.9049120666
1625,0.9049339533999999
1626,0.905617702
1627,0.9055826784000001
1628,0.9056559802
1629,0.9067561032
1630,0.9055950166000001
1631,0.9050108196
1632,0.9039843322000001
1633,0.9027757644000001
1634,0.9021230338
1635,0.9033828138000001
1636,0.9034696578
1637,0.9046035407999999
1638,0.9045787572
1639,0.9041799546
1640,0.9029781818
1641,0.9027927635999999
1642,0.9027506946000001
1643,0.9029597878000001
1644,0.9029216646
1645,0.9029618023999999
1646,0.9037907124
1647,0.9033547043999999
1648,0.9044113039999999
1649,0.9045992732
1650,0.904617548
1651,0.9038143396
1652,0.9044216036
1653,0.9030644416
1654,0.9028217196
1655,0.9034157992
1656,0.9033368588
1657,0.9024297000000001
1658,0.9026156904
1659,0.9038439752
1660,0.9043711066
1661,0.9044814348000001
1662,0.9041724205999999
1663,0.9041677593999999
1664,0.9036051274
1665,0.9030711772
1666,0.9031500342000001
1667,0.902964008
1668,0.9043300392000001
1669,0.9038537622
1670,0.9045191764
1671,0.9044600724
1672,0.9045812368
1673,0.9043336629999998
1674,0.9052637816000001
1675,0.9053928616
1676,0.9065753581999999
1677,0.9077887894
1678,0.9067194820000001
1679,0.9062921764
1680,0.9058693290000001
1681,0.9047265528
1682,0.9034812688
1683,0.903373742
1684,0.9038924334
1685,0.9028858302
1686,0.9040016769999999
1687,0.9050251721999999
1688,0.9050689102
1689,0.9038496734000001
1690,0.9050361276000001
1691,0.9038147092
1692,0.9039481878
1693,0.904076302
1694,0.9041223288000001
1695,0.9041146638
1696,0.90507437
1697,0.9038566830000001
1698,0.9037385584000001
1699,0.903796053
1700,0.9038388133999999
1701,0.90285697
1702,0.9017114877999999
1703,0.9029415728
1704,0.9028696896000001
1705,0.9016528368
1706,0.9023355008000001
1707,0.903497565
1708,0.9028993608
1709,0.903553474
1710,0.903644681
1711,0.9042577028000001
1712,0.9043189762000001
1713,0.9037753937999999
1714,0.9031098126
1715,0.9028196571999999
1716,0.9016366956
1717,0.9026944516000001
1718,0.9025427697999999
1719,0.9037897586
1720,0.9051695823999999
1721,0.9056964994
1722,0.9057644010000001
1723,0.9061161160000001
1724,0.9049385428000001
1725,0.9049172758000001
1726,0.9043708682
1727,0.904357338
1728,0.9053233028
1729,0.9053464174
1730,0.9041772842
1731,0.904140377
1732,0.9029732942
1733,0.9023876548
1734,0.9034517528
1735,0.9041100622
1736,0.9037606956000002
1737,0.9037864448
1738,0.9031041264
1739,0.9032203316
1740,0.9037897826
1741,0.9043224454000001
1742,0.9053996206000001
1743,0.9065944792
1744,0.9064247966
1745,0.9052257896
1746,0.9051002026000001
1747,0.9051299333999999
1748,0.9034929157999999
1749,0.9025301936
1750,0.9031615378
1751,0.9042960168
1752,0.9041913985999999
1753,0.9046079158
1754,0.905108118
1755,0.9056752323999999
1756,0.9044660926000001
1757,0.9033914806000001
1758,0.9045711162
1759,0.9039262892
1760,0.9040628433999999
1761,0.9041123391999999
1762,0.9054070474
1763,0.9042836786
1764,0.9044817567999999
1765,0.9042630674
1766,0.9042380692
1767,0.9030399085999999
1768,0.9031848551999999
1769,0.903001714
1770,0.9018743874
1771,0.9031764865999999
1772,0.9031182886
1773,0.9029131532000001
1774,0.904033029
1775,0.9040561438000001
1776,0.9038234710000002
1777,0.9037332058
1778,0.9038772582
1779,0.9038562774000001
1780,0.9051093936000001
1781,0.9050649761999999
1782,0.9052770018
1783,0.9057931542000001
1784,0.9048571228
1785,0.9035829066
1786,0.903829193
1787,0.9037167666
1788,0.9029958245999999
1789,0.9027653692
1790,0.9034167764
1791,0.9033412336
1792,0.9031852602000001
1793,0.9044962286
1794,0.904736209
1795,0.9046761273999999
1796,0.9047188638000001
1797,0.9048609136
1798,0.9036846636
1799,0.9040621278
1800,0.9036532042000001
1801,0.9023993967999999
1802,0.903536105
1803,0.9035447954
1804,0.901977396
1805,0.9017905951999999
1806,0.9017006518
1807,0.901714194
1808,0.9016184212
1809,0.9026775241999999
1810,0.90272758
1811,0.9027730821999999
1812,0.9016178488
1813,0.9016640901999999
1814,0.9004629611999999
1815,0.9008574486
1816,0.9008888006
1817,0.900319028
1818,0.8992852092
1819,0.9003921748
1820,0.8999500872
1821,0.8999588252
1822,0.9005741953999999
1823,0.9017326594
1824,0.9019703864
1825,0.900989139
1826,0.9013224839999999
1827,0.9014223456
1828,0.9020121932
1829,0.9018043638
1830,0.9028397918
1831,0.9026270865999999
1832,0.9025258063999999
1833,0.901864016
1834,0.9020305752000001
1835,0.9014980791999999
1836,0.9014332173999999
1837,0.9023379682
1838,0.9018476246
1839,0.9027200578000001
1840,0.9033642051999999
1841,0.9045040247999999
1842,0.9036846755999999
1843,0.9052965998
1844,0.9048204181999999
1845,0.9047556876
1846,0.9035903692
1847,0.9034684179999999
1848,0.9023391721999999
1849,0.9018482325999999
1850,0.9024289368
1851,0.902572739
1852,0.9024918913999999
1853,0.9025003909999999
1854,0.9035550834
1855,0.9027573588
1856,0.9027804496
1857,0.9016165616
1858,0.9015657546
1859,0.8992640736
1860,0.8993595482
1861,0.8991424322
1862,0.9009248018000001
1863,0.9009852051999999
1864,0.9021350622
1865,0.9009340882
1866,0.9010476112000001
1867,0.9006191492000001
1868,0.9016959310000001
1869,0.9016975046000001
1870,0.9035366893999999
1871,0.9040287378
1872,0.9037706853999999
1873,0.9026128652000001
1874,0.9025784732
1875,0.901920891
1876,0.9014086486
1877,0.9015369893999999
1878,0.901565993
1879,0.9005160571999999
1880,0.9009275198000001
1881,0.9008356451999999
1882,0.900950706
1883,0.9009800552
1884,0.9021188974000001
1885,0.9018223168
1886,0.9018862009999999
1887,0.9017382026
1888,0.9005351186
1889,0.9005515693999999
1890,0.9004739164
1891,0.9004609942
1892,0.9004567384
1893,0.901569879
1894,0.900415647
1895,0.9005825758
1896,0.9007201551999999
1897,0.9006507874
1898,0.9013173104
1899,0.9030522824
1900,0.9016807675999999
1901,0.9014710904
1902,0.9027121423999999
1903,0.9021422982
1904,0.9027876972
1905,0.902867007
1906,0.9028312084
1907,0.9023126958000001
1908,0.9023110746
1909,0.9000179766
1910,0.901229918
1911,0.9007430792000001
1912,0.9013419508
1913,0.9014660475999999
1914,0.9025794864
1915,0.9027638196
1916,0.9033565164
1917,0.9022095682
1918,0.9020566108000001
1919,0.9020716309999999
1920,0.9018705966
1921,0.9031257988
1922,0.9031686664
1923,0.9032940626
1924,0.9032627106
1925,0.9038367748
1926,0.9026082516
1927,0.902456057
1928,0.9024246454
1929,0.9023255826
1930,0.9018081307999999
1931,0.9017549038
1932,0.9028568268000001
1933,0.902718842
1934,0.9028225778
1935,0.9027482032
1936,0.9028955935999999
1937,0.9020421744
1938,0.9030205845999999
1939,0.9029137732000001
1940,0.9042173506000001
1941,0.9029355287999999
1942,0.9027670860000001
1943,0.9023539306
1944,0.9036954164000001
1945,0.9024424910000001
1946,0.9047344684
1947,0.9045650006000001
1948,0.9047610878000001
1949,0.9035729765999999
1950,0.9035290002
1951,0.902376926
1952,0.9025153278
1953,0.9018448472000001
1954,0.9019567132
1955,0.9007442118
1956,0.9008903862000001
1957,0.9010554316
1958,0.9016142370000001
1959,0.900268531
1960,0.9015024306000001
1961,0.9019363286000001
1962,0.9028705240000001
1963,0.9009977103999999
1964,0.9021684289999999
1965,0.9009811282
1966,0.9005050658
1967,0.8994589806000001
1968,0.9013682246
1969,0.9012236714
1970,0.9019346834
1971,0.9029897809999999
1972,0.9018104314000001
1973,0.9013211845999999
1974,0.9012128711999999
1975,0.9017390966000001
1976,0.9006240606
1977,0.9018239617999999
1978,0.9015936373999999
1979,0.9024082182
1980,0.9023658156
1981,0.9016146898
1982,0.9004918098000001
1983,0.9004509329999999
1984,0.9000356318
1985,0.8999679686000001
1986,0.9008044006
1987,0.9030043366000001
1988,0.903727782
1989,0.9043433547999999
1990,0.9042572379999999
1991,0.9041998626
1992,0.9031800390000001
1993,0.9024690630000001
1994,0.9017326596
1995,0.9018462897999999
1996,0.902807653
1997,0.9020710468
1998,0.9023471234
1999,0.9023893712
2000,0.9023855804
2001,0.9012356161999999
2002,0.902983439
2003,0.9024524810000001
2004,0.9024096252
2005,0.9017389538
2006,0.901874602
2007,0.8996168616
2008,0.8999562742
2009,0.8999412658000001
2010,0.9005478384
2011,0.899415207
2012,0.899389112
2013,0.8993891478
2014,0.8994878292000001
2015,0.8990921736
2016,0.900196755
2017,0.9002081752000001
2018,0.899726665
2019,0.8996336102000001
2020,0.9000602124
2021,0.9000551102000001
2022,0.9002008198
2023,0.9007234452
2024,0.9001805065999999
2025,0.8990600944
2026,0.8992646576000001
2027,0.9002397179999999
2028,0.9001351120000001
2029,0.9017356277999999
2030,0.9039527178
2031,0.9038164853999999
2032,0.9042000414
2033,0.9043144942
2034,0.9033480643999999
2035,0.9022351503999999
2036,0.9023412585999999
2037,0.9018658996
2038,0.9006723879999999
2039,0.8993029831999999
2040,0.8993618964
2041,0.8980299709999999
2042,0.897813177
2043,0.898993194
2044,0.8991216778
2045,0.8991235493999999
2046,0.9003264783999999
2047,0.9005837557999999
2048,0.899360752
2049,0.9004843234
2050,0.9005805133999999
2051,0.9007934331999999
2052,0.9007795692
2053,0.9020509003999999
2054,0.9020702482
2055,0.90200634
2056,0.900728333
2057,0.9019176722
2058,0.9019200207999999
2059,0.9019936681999999
2060,0.9018990042
2061,0.9031483174
2062,0.9020826102000001
2063,0.9016363143999999
2064,0.9014837146
2065,0.9016013742
2066,0.9001852394000001
2067,0.8999415277999999
2068,0.9003335476000001
2069,0.8998286961999999
2070,0.8997456788000001
2071,0.8998592256
2072,0.9000324843999999
2073,0.9000423072
2074,0.900527644
2075,0.900560045
2076,0.9017013668
2077,0.9019157528000001
2078,0.9019566058
2079,0.9021089910000001
2080,0.9021885394
2081,0.9010832903999999
2082,0.9010021686
2083,0.8998185158
2084,0.8997112514
2085,0.8990146996
2086,0.9001245499999999
2087,0.899827099
2088,0.9009878874
2089,0.902258253
2090,0.9028595804
2091,0.9017762539999999
2092,0.9009289737999999
2093,0.9009343144
2094,0.8984387156
2095,0.8984194395999999
2096,0.8994466066
2097,0.9004687071999999
2098,0.9005385878000001
2099,0.9018197540000001
2100,0.9018449666
2101,0.9019834041999999
2102,0.900840652
2103,0.9007364391999999
2104,0.9007654070000001
2105,0.9005121112
2106,0.9004863501999999
2107,0.9015999318000001
2108,0.9005275012
2109,0.8994098546
2110,0.899562502
2111,0.8992888808
2112,0.8981570362
2113,0.8985953448
2114,0.9000629184000001
2115,0.9002266524
2116,0.9016781328000001
2117,0.9017581461999999
2118,0.90240767
2119,0.9009109378
2120,0.9008176208
2121,0.8988693476
2122,0.8989167093999999
2123,0.8992163778
2124,0.9001743674
2125,0.9001917599999999
2126,0.9008101702
2127,0.9017721533999999
2128,0.9014695882
2129,0.901524198
2130,0.9003302932
2131,0.899684465
2132,0.89871974
2133,0.8985656382
2134,0.8987044336000001
2135,0.8986216546
2136,0.8994767428000001
2137,0.8994752765999999
2138,0.8997245908
2139,0.8997151970000001
2140,0.9009603500000001
2141,0.9002224563999999
2142,0.9013757824
2143,0.9012625931999999
2144,0.9011198519999999
2145,0.8998581765999999
2146,0.9002624868
2147,0.9001545308000001
2148,0.9001337766
2149,0.9002572418
2150,0.9009679437999999
2151,0.9011341454
2152,0.9005778672
2153,0.9006531954
2154,0.9001219152000001
2155,0.8994529604
2156,0.9003445148000001
2157,0.9008287668000001
2158,0.8996687412
2159,0.8995920897999999
2160,0.9008695125999999
2161,0.8988422156
2162,0.8989215016
2163,0.899001205
2164,0.8996608613999999
2165,0.8984242200000001
2166,0.8989441274000001
2167,0.8989908576
2168,0.8989071369999999
2169,0.8977813842
2170,0.8989892246
2171,0.899659765
2172,0.8985636473999999
2173,0.8996415019999999
2174,0.9006268024
2175,0.8994506835999999
2176,0.8983716846
2177,0.8983262898
2178,0.8985409021999999
2179,0.8979004026
2180,0.8978028536
2181,0.8976588368
2182,0.8975792168
2183,0.8963238953999999
2184,0.8959861159999999
2185,0.8961251736
2186,0.8962412834
2187,0.8971760630000001
2188,0.8981710672000001
2189,0.8981393814
2190,0.8991790533999999
2191,0.9001705886
2192,0.9005060198000001
2193,0.8993537546000001
2194,0.9004578351999999
2195,0.8992860436000001
2196,0.8993387697999999
2197,0.8980447172
2198,0.8991775391999999
2199,0.8984488366000001
2200,0.8983873128000001
2201,0.8978221298
2202,0.897761035
2203,0.8967169761999999
2204,0.897394538
2205,0.8987271786000001
2206,0.8982570886
2207,0.8985393761999999
2208,0.8986043691999999
2209,0.8975658418
2210,0.8964537144000001
2211,0.8964326978000001
2212,0.8973541856
2213,0.898428917
2214,0.8988814592000001
2215,0.8988313555999999
2216,0.8999774098
2217,0.9001094221999999
2218,0.9000475168000002
2219,0.9008086799999999
2220,0.9018879056000001
2221,0.9018906118000001
2222,0.9017619254
2223,0.9007117034000001
2224,0.9005645871999999
2225,0.9007600188
2226,0.899549794
2227,0.8996288057999999
2228,0.899644172
2229,0.8995995281999999
2230,0.898555994
2231,0.8990706086
2232,0.8979968190000001
2233,0.8979478478
2234,0.897883141
2235,0.898769772
2236,0.8983190893999999
2237,0.899383235
2238,0.9005857586000001
2239,0.9006242393999999
2240,0.9007137893999999
2241,0.9006374598000001
2242,0.8993876816
2243,0.8983067276
2244,0.8972121359999999
2245,0.8971933961999999
2246,0.897372532
2247,0.898607874
2248,0.8995969296
2249,0.8996429323999999
2250,0.89866215
2251,0.8989931942
2252,0.8979984999999999
2253,0.8980468869999999
2254,0.8992882134
2255,0.8991891744
2256,0.8987580061999999
2257,0.8985221268
2258,0.8985447766
2259,0.8973633170000002
2260,0.8974055886000001
2261,0.8985184669999999
2262,0.899819529
2263,0.8996424674
2264,0.9006451964
2265,0.9016812442000001
2266,0.9016167162000001
2267,0.90105834
2268,0.9011761666
2269,0.9000686527999999
2270,0.8999587896
2271,0.8999669316000001
2272,0.8992771985999999
2273,0.89813509
2274,0.8981129290000001
2275,0.8970460654
2276,0.895926261
2277,0.8971146822
2278,0.8984031201999999
2279,0.8983170034000001
2280,0.8983597996
2281,0.8994964006
2282,0.8982542516
2283,0.8969940544
2284,0.8971921324000001
2285,0.8982179402
2286,0.8970388888
2287,0.8971960901999999
2288,0.8974655032
2289,0.8974891782000001
2290,0.8970466734
2291,0.8971353054
2292,0.8977785826
2293,0.898500514
2294,0.8991484641999999
2295,0.8996863603999999
2296,0.9006690622000001
2297,0.9010588408
2298,0.9012704016
2299,0.9005868198
2300,0.8995003462
2301,0.8997737645999999
2302,0.8987656235999999
2303,0.8986083746
2304,0.8985493184000001
2305,0.8997457386000001
2306,0.899708593
2307,0.9003965498
2308,0.8994251131999998
2309,0.9005764959999999
2310,0.9004977702
2311,0.9003450989999999
2312,0.8995543955999998
2313,0.8994213342
2314,0.8981679915999999
2315,0.8980975628
2316,0.8969634652
2317,0.896973014
2318,0.8982262374
2319,0.898184979
2320,0.8970873713999999
2321,0.8981457114
2322,0.8981406210000001
2323,0.8979917047999999
2324,0.8992340087999999
2325,0.8993338824
2326,0.8983093144
2327,0.8983174088
2328,0.898426235
2329,0.8977809192
2330,0.8981972814000001
2331,0.8982961891999999
2332,0.8983624576
2333,0.8972397921999999
2334,0.8979010223999999
2335,0.8984884976
2336,0.8996155024
2337,0.8997074248000001
2338,0.8997566702
2339,0.898772657
2340,0.8982575180000001
2341,0.8981733442
2342,0.8992818952
2343,0.899025762
2344,0.8988394379999999
2345,0.8981027363999999
2346,0.89692837
2347,0.8957446336
2348,0.8964183092000001
2349,0.8963977694
2350,0.8964795948000001
2351,0.8976136208
2352,0.8975580336
2353,0.8971912266000001
2354,0.8983993650000001
2355,0.8984362243999999
2356,0.897311008
2357,0.897922039
2358,0.8977661132
2359,0.8976984024
2360,0.8990017654000001
2361,0.9001114608
2362,0.8995655060000001
2363,0.900688076
2364,0.90019598
2365,0.8989372132
2366,0.8980759618
2367,0.8990532754
2368,0.8980341434
2369,0.8976203441999999
2370,0.8975186944000001
2371,0.8983985662
2372,0.897398138
2373,0.8973764062
2374,0.8971146226
2375,0.8977764966
2376,0.8978370907999998
2377,0.8977957252
2378,0.8990435006
2379,0.8991957308
2380,0.8984140158
2381,0.897172153
2382,0.8972559570000002
2383,0.8970471978000001
2384,0.8969385028
2385,0.8971212626
2386,0.8971441508
2387,0.897153938
2388,0.896019888
2389,0.8962917806
2390,0.8962874176
2391,0.8963218451999999
2392,0.89718529
2393,0.8979026916
2394,0.8976673128
2395,0.8976102233999999
2396,0.8975171806000001
2397,0.8971391797999999
2398,0.8976051092
2399,0.8986473322
2400,0.8987997054000001
2401,0.8989415048000001
2402,0.8984330414
2403,0.8971968770000001
2404,0.8962580083999999
2405,0.8962285638
2406,0.8973425984000001
2407,0.8974233628
2408,0.8987346051999999
2409,0.8988384842
2410,0.8986895560000001
2411,0.8974552750000001
2412,0.8973351478
2413,0.8960203648
2414,0.8969061018000002
2415,0.8970232725999999
2416,0.8971920014
2417,0.8983458996
2418,0.898480773
2419,0.897373867
2420,0.8973779798000001
2421,0.897196567
2422,0.8966718912000001
2423,0.8968132734
2424,0.8968911886
2425,0.8981213092000001
2426,0.8993049980000001
2427,0.898558581
2428,0.8995506408
2429,0.8995603802
2430,0.8984572652
2431,0.8974410298000001
2432,0.8975694062
2433,0.8962087752000001
2434,0.8966328742
2435,0.8964065910000001
2436,0.896289003
2437,0.8961923124
2438,0.896410513
2439,0.8970502974000001
2440,0.8971618178
2441,0.8971132996
2442,0.8978791954
2443,0.8990842344000001
2444,0.8992311239999999
2445,0.8990935325999999
2446,0.8992311
2447,0.898519802
2448,0.8971574186
2449,0.8959021568000001
2450,0.8971657155999999
2451,0.8969818592
2452,0.8970974206000001
2453,0.8972096085999999
2454,0.8972344756
2455,0.8959559321999999
2456,0.8960431100000001
2457,0.8958856704
2458,0.8968874456
2459,0.8969758750000001
2460,0.8993329288
2461,0.8993516088
2462,0.8992572903999999
2463,0.8983332991999999
2464,0.8981428504
2465,0.895944798
2466,0.895957911
2467,0.8965683818000001
2468,0.8963593602
2469,0.8970703959999999
2470,0.8969960927999999
2471,0.8977754116
2472,0.8972501396
2473,0.8974066734000001
2474,0.8973504304000001
2475,0.8973618388
2476,0.8966943860000001
2477,0.8967293143999999
2478,0.8967289089999999
2479,0.8961442948
2480,0.8961875676
2481,0.8965687512
2482,0.8963569758000001
2483,0.8966512202000001
2484,0.8966239331999999
2485,0.8965094208
2486,0.8961516738
2487,0.8975654484
2488,0.8984656454
2489,0.8986379504
2490,0.8985950708000001
2491,0.898299694
2492,0.8970829844000001
2493,0.8958170412000002
2494,0.8955851316000001
2495,0.895795393
2496,0.8958934784
2497,0.8959710478
2498,0.8970870494
2499,0.8971488712
2500,0.897102022
2501,0.897719693
2502,0.8978083966
2503,0.896746218
2504,0.8967327116
2505,0.8966979858
2506,0.8973109958000001
2507,0.8971681474000001
2508,0.8980830072
2509,0.8979716538
2510,0.8980248928
2511,0.89698776
2512,0.8967800735999999
2513,0.8970190882000001
2514,0.8982355832
2515,0.8994408725999999
2516,0.8997404218
2517,0.8999511242
2518,0.8988145472
2519,0.8977879884
2520,0.8965851069999999
2521,0.8962228059999999
2522,0.8961571336
2523,0.8972833276
2524,0.8983530284000001
2525,0.8983160974000001
2526,0.8982010486
2527,0.8982795598
2528,0.8973590376
2529,0.8961780430000001
2530,0.8960913778
2531,0.896200812
2532,0.8961988928
2533,0.8959722757999999
2534,0.8961648346000001
2535,0.8962790848000001
2536,0.8964613796
2537,0.8970806598000001
2538,0.8972203374
2539,0.8971334934000001
2540,0.8981022237999999
2541,0.8979228137999999
2542,0.8973814488
2543,0.8972429276
2544,0.8972337365999999
2545,0.8961673259999999
2546,0.896257615
2547,0.8961961267999999
2548,0.8961189746
2549,0.8961228370000001
2550,0.8972771406
2551,0.8970759512
2552,0.8969741346000001
2553,0.8970746638
2554,0.8969529271999999
2555,0.8958646538
2556,0.8959839822
2557,0.8961600662
2558,0.8961019754
2559,0.896189785
2560,0.896134305
2561,0.8961512448000001
2562,0.8959622504
2563,0.8959662202
2564,0.8965785505999999
2565,0.8966908814
2566,0.8966271640000001
2567,0.8966577292
2568,0.8967605352
2569,0.8972840665999999
2570,0.8982871652
2571,0.8982417939999999
2572,0.898291707
2573,0.8982631802000001
2574,0.8972448826000001
2575,0.8961794376000001
2576,0.8962291241999999
2577,0.8961831452
2578,0.8961905123999999
2579,0.8961629631999999
2580,0.8961269738000001
2581,0.896197474
2582,0.8962420224000001
2583,0.8961046694
2584,0.8960901258
2585,0.8971683142
2586,0.897163534
2587,0.8971310018
2588,0.8982246636
2589,0.8981298325999999
2590,0.89704715
2591,0.8963211654000001
2592,0.8963764904
2593,0.8954057929999999
2594,0.8954174756000001
2595,0.895599103
2596,0.8961516738
2597,0.8961995005999999
2598,0.8962309838
2599,0.8961946368
2600,0.8965588212
2601,0.8969088436
2602,0.8969628692
2603,0.8968101382
2604,0.89687922
2605,0.8963043091999999
2606,0.8961361644
2607,0.8958714484
2608,0.8959691166000001
2609,0.8965986490000001
2610,0.8976896882000001
2611,0.8976485014
2612,0.8966665268
2613,0.8967061162000001
2614,0.8961255072000001
2615,0.8949965834
2616,0.8950057387999999
2617,0.8960865736000001
2618,0.8960616112
2619,0.8958899856
2620,0.8948326825999999
2621,0.8947156427999999
2622,0.8947270988
2623,0.8950880884
2624,0.8950454592
2625,0.8962182997999999
2626,0.8961515904
2627,0.8961081266
2628,0.8957507727999999
2629,0.8959311842
2630,0.895965004
2631,0.8962234020000001
2632,0.896368289
2633,0.896341169
2634,0.8964539172
2635,0.8963021636
2636,0.8954850435999999
2637,0.8954865576
2638,0.8954479576000001
2639,0.89530195
2640,0.8954321744
2641,0.8960851194
2642,0.8960289122
2643,0.8963107944
2644,0.8962411046
2645,0.8958628892
2646,0.895875728
2647,0.8959002255999999
2648,0.8955740214000001
2649,0.8956900477999999
2650,0.8960829974000001
2651,0.8961077334
2652,0.8960178853999998
2653,0.8959598782
2654,0.8959845068
2655,0.896005869
2656,0.8961851239999999
2657,0.8962211252
2658,0.8963896273999999
2659,0.8963349224
2660,0.8962837936
2661,0.8960209370000001
2662,0.8959776162
2663,0.8965202928
2664,0.896565938
2665,0.8965798855999999
2666,0.896569586
2667,0.8966707232
2668,0.8961168051999999
2669,0.896007824
2670,0.8959949970000001
2671,0.8960083604000001
2672,0.8965698004
2673,0.8966764211999999
2674,0.8967308402
2675,0.8966768622
2676,0.896727538
2677,0.8960299372
2678,0.8959869741999998
2679,0.8957534076
2680,0.8956983089999999
2681,0.8957131268000001
2682,0.896844256
2683,0.8968168736
2684,0.897103083
2685,0.8972153902000001
2686,0.8972257852000001
2687,0.896205914
2688,0.8961101652
2689,0.8971790554
2690,0.8971751095999998
